Timestamp,Value
14:26:42,61
14:29:12,62
14:29:23,62
14:29:33,61
14:29:43,62
10:19:12,63
10:19:22,63
10:19:32,63
10:19:43,63
10:19:53,62
10:20:03,63
10:36:22,65
10:36:32,66
10:36:42,64
10:37:05,65
10:37:15,63
10:49:58,65
10:50:08,67
10:50:19,65
10:50:41,65
10:50:51,66
10:51:02,66
10:51:12,65
10:51:22,65
10:51:32,64
10:51:43,65
10:51:53,66
10:52:03,65
10:52:13,65
10:52:24,65
10:52:38,65
10:52:49,68
10:52:59,65
10:53:22,65
10:53:32,66
10:53:43,66
10:53:53,65
10:54:03,65
10:54:13,67
10:54:24,65
10:54:46,66
10:54:57,68
10:55:07,66
10:55:30,66
10:55:40,66
10:55:51,65
10:56:01,65
10:56:11,65
10:56:22,66
10:56:32,66
10:56:42,64
10:56:52,65
10:57:03,65
10:57:13,65
10:57:23,65
10:57:33,66
10:57:44,66
10:57:54,66
10:58:04,65
10:58:14,66
10:58:25,64
10:58:35,65
10:58:45,65
10:58:56,64
10:59:06,65
10:59:16,64
10:59:27,66
10:59:37,65
10:59:47,64
10:59:57,65
11:00:08,65
11:00:18,63
11:00:28,65
11:00:39,66
11:00:49,65
11:00:59,64
11:01:09,65
11:01:20,64
11:01:30,63
11:01:40,64
11:01:50,65
11:02:01,65
11:02:11,65
11:02:21,65
11:02:31,65
11:02:42,65
11:02:52,64
11:03:02,64
11:03:14,66
11:03:25,68
11:03:35,65
11:03:58,64
11:04:08,66
11:04:19,65
11:04:29,64
11:04:39,64
11:04:50,66
11:05:00,65
11:05:10,64
11:05:20,65
11:05:31,66
11:05:41,65
11:05:51,65
11:06:01,65
11:06:12,65
11:06:22,63
11:06:32,65
11:06:42,65
11:06:53,65
11:07:03,66
11:07:13,66
11:07:23,66
11:07:34,66
11:07:44,65
11:07:54,66
11:08:04,65
11:08:15,64
11:08:25,65
11:08:35,66
11:08:56,66
11:09:06,68
11:09:17,65
11:09:40,65
11:09:51,66
11:10:01,64
11:10:11,66
11:10:21,65
11:10:32,65
11:10:42,65
11:10:52,65
11:11:03,66
11:11:13,65
11:11:23,65
11:11:33,66
11:11:44,66
11:11:54,65
11:12:04,64
11:12:14,65
11:12:25,64
11:12:35,65
11:12:45,65
11:12:56,66
11:13:06,66
11:13:16,64
11:13:26,65
11:13:37,64
11:13:47,64
11:13:57,65
11:14:07,65
11:14:18,65
11:14:28,65
11:14:38,64
11:14:49,64
11:14:59,64
11:15:09,65
11:15:19,65
11:15:30,64
11:15:40,65
11:15:50,64
11:16:00,65
11:16:11,66
11:16:21,65
11:16:31,65
11:16:42,66
11:16:52,64
11:17:02,65
11:17:12,64
11:17:23,63
11:17:33,64
11:17:43,64
11:17:53,64
11:18:04,64
11:18:14,64
11:18:24,64
11:18:35,65
11:18:45,63
11:18:55,63
11:19:05,65
11:19:16,65
11:19:26,64
11:19:36,64
11:19:47,65
11:19:57,65
11:20:07,66
11:20:17,65
11:20:28,66
11:20:38,66
11:20:48,66
11:20:59,65
11:21:09,66
11:21:19,66
11:21:30,65
11:21:40,66
11:21:50,66
11:22:00,65
11:22:11,66
11:22:21,64
11:22:31,64
11:22:41,65
11:22:52,64
11:23:02,65
11:23:12,65
11:23:23,66
11:23:33,64
11:23:43,65
11:23:53,65
11:24:04,66
11:24:14,65
11:24:24,67
11:24:34,65
11:24:45,65
11:24:55,65
11:25:05,66
11:25:15,66
11:25:26,66
11:25:36,64
11:25:46,65
11:25:57,64
11:26:07,66
11:26:17,65
11:26:27,66
11:26:38,65
11:26:48,64
11:26:58,65
11:27:08,65
11:27:19,65
11:27:29,66
11:27:39,66
11:27:50,66
11:28:00,65
11:28:10,65
11:28:20,65
11:28:31,65
11:28:41,66
11:28:51,65
11:29:01,66
11:29:12,66
11:29:22,65
11:29:32,65
11:29:42,65
11:29:53,65
11:30:03,65
11:30:13,65
11:30:24,65
11:30:34,64
11:30:44,65
11:30:54,65
11:31:05,66
11:31:15,66
11:31:25,65
11:31:35,65
11:31:46,64
11:31:56,65
11:32:06,64
11:32:17,65
11:32:27,66
11:32:37,65
11:32:47,64
11:32:58,65
11:33:08,65
11:33:18,64
11:33:29,65
11:33:39,65
11:33:49,64
11:33:59,65
11:34:10,64
11:34:20,65
11:34:30,65
11:34:40,66
11:34:51,64
11:35:01,66
11:35:11,65
11:35:22,66
11:35:32,65
11:35:42,64
11:35:52,65
11:36:03,65
11:36:13,65
11:36:23,65
11:36:33,64
11:36:44,65
11:36:54,64
11:37:04,65
11:37:14,64
11:37:25,66
11:37:45,65
11:37:55,67
11:38:05,65
11:38:28,65
11:38:38,64
11:38:48,65
11:38:59,64
11:39:09,65
11:39:19,65
11:39:30,65
11:39:40,64
11:39:50,64
11:40:00,65
11:40:11,65
11:40:21,65
11:40:31,65
11:40:42,63
11:40:52,65
11:41:02,65
11:41:12,65
11:41:22,65
11:41:33,64
11:41:43,64
11:41:53,64
11:42:04,64
11:42:14,65
11:42:24,65
11:42:34,65
11:42:45,65
11:42:55,66
11:43:05,65
11:43:16,64
11:43:26,64
11:43:36,66
11:43:46,64
11:43:57,65
11:44:07,65
11:44:17,65
11:44:28,66
11:44:38,65
11:44:48,65
11:44:58,64
11:45:09,64
11:45:19,64
11:45:29,65
11:45:40,64
11:45:50,64
11:46:00,64
11:46:10,65
11:46:21,64
11:46:31,64
11:46:41,65
11:46:52,67
11:47:02,66
11:47:12,66
11:47:23,66
11:47:33,66
11:47:43,65
11:47:53,67
11:48:04,64
11:48:14,65
11:48:24,65
11:48:35,66
11:48:45,65
11:48:55,66
11:49:06,64
11:49:16,65
11:49:26,65
11:49:36,65
11:49:47,65
11:49:57,65
11:50:07,65
11:50:17,65
11:50:28,65
11:50:38,64
11:50:48,65
11:50:59,64
11:51:09,65
11:51:19,65
11:51:29,64
11:51:40,65
11:51:50,66
11:52:00,64
11:52:10,65
11:52:21,64
11:52:31,65
11:52:41,64
11:52:52,65
11:53:02,64
11:53:12,65
11:53:22,65
11:53:33,65
11:53:43,65
11:53:53,65
11:54:03,64
11:54:14,64
11:54:24,65
11:54:34,64
11:54:44,65
11:54:55,65
11:55:05,64
11:55:15,64
11:55:25,66
11:55:36,65
11:55:46,64
11:55:56,65
11:56:07,65
11:56:17,65
11:56:27,65
11:56:37,65
11:56:48,65
11:56:58,63
11:57:08,65
11:57:18,66
11:57:29,64
11:57:39,65
11:57:49,65
11:57:59,65
11:58:10,65
11:58:20,65
11:58:30,65
11:58:41,65
11:58:51,65
11:59:01,64
11:59:11,65
11:59:22,65
11:59:32,64
11:59:42,63
11:59:52,64
12:00:03,64
12:00:13,64
12:00:23,64
12:00:33,64
12:00:44,63
12:00:54,64
12:01:04,64
12:01:15,65
12:01:25,65
12:01:35,65
12:01:45,65
12:01:56,66
12:02:06,64
12:02:16,64
12:02:27,64
12:02:37,65
12:02:47,65
12:02:57,64
12:03:08,66
12:03:18,64
12:03:28,65
12:03:38,63
12:03:49,65
12:03:59,64
12:04:09,65
12:04:19,66
12:04:30,65
12:04:40,66
12:04:50,65
12:05:00,66
12:05:11,65
12:05:21,67
12:05:31,66
12:05:41,65
12:05:52,66
12:06:02,65
12:06:12,65
12:06:22,65
12:06:33,65
12:06:43,66
12:06:53,64
12:07:04,64
12:07:14,66
12:07:24,65
12:07:34,64
12:07:45,64
12:07:55,66
12:08:05,65
12:08:16,65
12:08:26,64
12:08:36,65
12:08:47,64
12:08:57,65
12:09:07,65
12:09:17,65
12:09:28,65
12:09:38,65
12:09:48,64
12:09:59,65
12:10:09,64
12:10:19,63
12:10:30,65
12:10:40,64
12:10:50,64
12:11:00,64
12:11:11,64
12:11:21,64
12:11:31,64
12:11:42,63
12:11:52,63
12:12:02,65
12:12:12,65
12:12:23,64
12:12:33,65
12:12:43,64
12:12:53,64
12:13:04,65
12:13:14,65
12:13:24,64
12:13:34,64
12:13:45,64
12:13:55,64
12:14:05,63
12:14:16,63
12:14:26,64
12:14:36,64
12:14:47,62
12:14:57,64
12:15:07,64
12:15:18,62
12:15:28,65
12:15:38,64
12:15:48,64
12:15:59,64
12:16:09,65
