Timestamp,Value
14:29:12,4
14:29:23,0
14:29:33,9
14:29:43,5
10:19:12,7
10:19:22,0
10:19:32,0
10:19:43,5
10:19:53,4
10:20:03,9
10:36:22,7
10:36:32,3
10:36:42,5
10:37:05,9
10:37:15,3
10:49:58,0
10:50:08,9
10:50:19,0
10:50:41,9
10:50:51,0
10:51:02,3
10:51:12,0
10:51:22,5
10:51:32,6
10:51:43,4
10:51:53,9
10:52:03,5
10:52:13,4
10:52:24,0
10:52:38,3
10:52:49,3
10:52:59,4
10:53:22,9
10:53:32,0
10:53:43,6
10:53:53,0
10:54:03,6
10:54:13,1
10:54:24,4
10:54:46,9
10:54:57,8
10:55:07,4
10:55:30,9
10:55:40,2
10:55:51,5
10:56:01,4
10:56:11,3
10:56:22,6
10:56:32,4
10:56:42,6
10:56:52,0
10:57:03,4
10:57:13,4
10:57:23,1
10:57:33,4
10:57:44,0
10:57:54,4
10:58:04,0
10:58:14,4
10:58:25,2
10:58:35,9
10:58:45,6
10:58:56,4
10:59:06,4
10:59:16,3
10:59:26,5
10:59:37,9
10:59:47,0
10:59:57,8
11:00:08,6
11:00:18,0
11:00:28,4
11:00:39,4
11:00:49,5
11:00:59,2
11:01:09,4
11:01:20,2
11:01:30,4
11:01:40,8
11:01:50,0
11:02:01,4
11:02:11,0
11:02:21,4
11:02:31,9
11:02:42,0
11:02:52,5
11:03:02,9
11:03:14,3
11:03:24,9
11:03:35,3
11:03:58,4
11:04:08,9
11:04:19,4
11:04:29,6
11:04:39,4
11:04:50,5
11:05:00,5
11:05:10,5
11:05:20,4
11:05:31,0
11:05:41,4
11:05:51,0
11:06:01,3
11:06:12,4
11:06:22,9
11:06:32,4
11:06:42,5
11:06:53,4
11:07:03,0
11:07:13,4
11:07:23,0
11:07:34,4
11:07:44,6
11:07:54,0
11:08:04,9
11:08:15,4
11:08:25,1
11:08:35,5
11:08:56,9
11:09:06,3
11:09:17,5
11:09:40,4
11:09:51,9
11:10:01,5
11:10:11,4
11:10:21,5
